Хичээлийн_дугаар,Хичээлийн_индекс,Монгол_нэр,Англи_нэр,Харьяалах_бүтцийн_дугаар,Харьяалах_бүтэц,Харьяалах_тэнхим_дугаар,Харьяалах_тэнхим,Сургалтын_түвшин,Орох_улирал,Тодорхойлсон_огноо,Багц_цаг
1c195f62b31f99d41ec618e21786719b,UFMS805,"Эрт эдүгээгийн уран зохиолын сурвалж, эх бичгийн судалгаа ",Study of origin and course for ancient and modern literature,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
5c4af2ac864a01092b7cb53fe88ddbdf,UFLS806,Утга зохиолын харьцуулсан онол,Comparative theory of literature,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
256e4ba50694f4872a80555032c947b4,UFLS809,Монголын нууц товчоо судлал,Study of “The secret history of the Mongolia”,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
71b1f7deb752aa14e2168e080eccc306,UFLS811,Монголын уран зохиолын харилцаа холбоо,Relations with Mongolian literature,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
521bdfc40f2f763bd9ccc267fde55653,MTAT301,"Хөнгөн атлетик, заах арга-2",Methodology of Teaching Athletics,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
852ff0553e01f89cfcf4efc730e6ba0d,PSYC100,Сэтгэл судлалын үндэс, ,4b7262c260b956a402681f801408626f,Нийгмийн ухааны салбар,4b7262c260b956a402681f801408626f,Нийгмийн ухааны салбар,Бакалавр,Улирал харгалзахгүй,2023,3
018a80ae81cfc70723bc64b08215ef11,FENG813,Компьютер,Computer,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
3b09ac132d106b812e8343f7db0cf253,UFLS825,Эх зохиол задлан шинжлэл,Analysis of course text,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
9580d8d23af7f51eda1073b791a8c9cf,MTBA302,"Сагсан бөмбөг, заах арга-1",Methodology of Teaching Basketball,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
92ca5b52d16fb8dc75da8d84deacf408,MTBA301,"Сагсан бөмбөг, заах арга-2",Methodology of Teaching Basketball,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,1
4a481c12f9ce3441585bc800ae000fe8,ECON309,Хөгжлийн эдийн засаг.,Development economics,97820b4bf1ecac78e4905f6d22d6d7fd,Худалдаа үйлдвэрлэлийн сургууль,97820b4bf1ecac78e4905f6d22d6d7fd,Худалдаа үйлдвэрлэлийн сургууль,Бакалавр,Улирал харгалзахгүй,2023,3
5c733bd63223c2d18f5d66f0c15a88cb,MTVO302,"Волейбол, заах арга-2",Methodology of Teaching Volleyball,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
e992292ea6314d710f2274e6df3ed9d0,UFLS830,Утга зохиолын харьцуулсан онол,Comparative theory of literature,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
adb98634c81cffdb29526e5fff9b47c6,UFLS826,"Уран зохиолын онол, практикийн тулгамдсан асуудлууд",Theoretical and practical urgent problems of literature,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
1df134a4343e125344de1e920a01ff80,KIMS302,Спортын ур чадвар дээшлүүлэх хичээл-6,Course for Developing Sports Skills,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
ef1c4f561f75c36a2e9b3aa2892f4010,UFLS840,Тууль судлал,Study of epics,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
90092a96d41dc90bde569b2383465360,UFLS841,Домог зүй,Mythology,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Хаврын улирал,2022,2
de596bc2f2a21ed618ef73e8f5e9e58e,KIMS302,Спортын ур чадвар дээшлүүлэх хичээл-7,Course for Developing Sports Skills,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
826475118cc8267fceee873fa8043896,KIMS302,Спортын ур чадвар дээшлүүлэх хичээл-8,Course for Developing Sports Skills,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
b097988cc1a8beb65497bcbaef7af221,UFMS81,Шинжлэх ухааны найруулга ,Scientific stylistics,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
6022410d9c4a0f83f8f2717b50f6a51f,UFMS821,Хэл шинжлэлийн тулгамдсан асуудлууд ,Topical issues of  Linguistics,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
ce1542ca94b4c1147ab2c8155fb41578,UFMS826,"Монгол хэл шинжлэлийн уламжлал, шинэчлэл",Tradition and innovation of the Mongolian Linguistics,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
85dfc59b3f4142a06382e99bb7ff8a44,UFMS827,Үгийн сангийн утга судлал,Lexical semantic study,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
33f009eb844c3e5ced55194fd9081891,UFMS828,Алтай хэлний онол,Theory of Altai language ,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
b0a86041b9e3d8fa343441e899557fd7,UFMS829,"Хэл шинжлэлийн арга, чиглэл",Approaches and methods of Linguistics,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
1067186e81115b17ee94a90f1a4c124c,UFMS829,Япон хэлний хэл зүйн онол,Japanese grammer theory,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
1e22c83cb2934dd73c22c293f4befe83,UFMS831,Харьцуулсан ба зэрэгцүүлсэн хэл шинжлэлийн онол,Theory of comparative and contracted Linguistics ,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2023,3
94302fbe2968597131a0ae606df3f5e4,UFMS832,Харьцуулсан соёл судлал,Comparative culture study,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,2
07ba1599ce7c572506e7ea702fee5415,UFMS835,Хэрэглээ хэл шинжлэл,Pragmatics in Linguistics,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
c2d66337ca53fe0c1c58a92f2665ef70,UFMS836,Эх судлал,Etymology,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Доктор,Намрын улирал,2022,3
02e6120e4959b0e4f86d16e2ef8f921d,EMEE232,Бага боловсролын тэгш хамруулах сургалтын арга зүй,Educational Methods for Equal Education,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
83a17b1aec90395c67bba676be661288,CHPN232,Хүүхэд хамгаалал,Child Protection,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
62e44a80b946f921a9bc9712612442bd,KMPO232,"Албан бичиг, баримт боловсруулах арга зүй",Methods for producing official documents,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
4cc7834ab03bd965dfada139f081a458,KEAM232,"Хичээлээс гадуурх үйл ажиллагаа, арга зүй",Extracurricular activities and methods,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
ab29fe6d1217894ad5cd4e77c34855e7,MMAI212,"Математикийн арга зүй, удиртгал",Mathematical Methods and Introduction,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
d1aecc83b16d6eb76039fd5cad6d77a9,MOMI212,"Монгол хэлний арга зүй, удиртгал",Mongolian Methods and Introduction,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
7d54b4aa7cf58b91cfdeb51b235739b2,KDCL212,"Хүүхдийн уран зохиол, дидактик",Didactics of childrens literature,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
16a50d670cfa9afa1ebd0022240fb0f9,MUME212,Хөгжим арга зүй,Music Methods,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
35f27037d233966a4a849da1e3123cb9,CRSW213,"Авиа зөв дуудах, зөв бичих зүй",Calling the right sound and writing correctly,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,3
3846f5ae211da371800d278073470dd0,KSLA212,Сургуулийн хэл зүй,School Language,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
5a432ca05467666d90425b7b869c5003,FINA302,Санхүүгийн бүртгэл-1,Financial Accounting-1,82db68ebd24ca2aa1d80e2d16856c24e,Дорнод аймаг дахь сургууль,82db68ebd24ca2aa1d80e2d16856c24e,Дорнод аймаг дахь сургууль,Бакалавр,Улирал харгалзахгүй,2022,2
eec278b875a784c7646e2a27648819d5,KSKI212,"Найруулга зүй, ур чадвар",Choirs and Skills,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
447f51ef2d069e87d21382789ccab1e6,SINS323,"Нийгмийн даатгал, даатгал",Social Insurance,82db68ebd24ca2aa1d80e2d16856c24e,Дорнод аймаг дахь сургууль,82db68ebd24ca2aa1d80e2d16856c24e,Дорнод аймаг дахь сургууль,Бакалавр,Улирал харгалзахгүй,2022,2
ae618c0a3cb67308d7299886a7add4b6,KMOM212,Монгол хэлний арга зүй,Mongolian Methods,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2023,2
36116e9d1a175bb29a06812229468c09,WHTM213,Цагаан толгой заах арга зүй,White Head Teaching Methods,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,3
